,line,label
976,"Ab-interno goniotrabeculotomy appears to be a viable and safe surgical treatment for adult POAG. More extended follow-up, however, and a larger series of patients are needed to ascertain the actual effectiveness of this procedure in adult POAG.",CONCLUSIONS
977,"To assess the effects of vision screening, and subsequent management of visual impairment, on visual acuity and vision-related quality of life among frail older people.",BACKGROUND&OBJECTIVE
978,The author(s) have no proprietary or commercial interest in any materials discussed in this article.,BACKGROUND&OBJECTIVE
979,"Randomization 2:1 to arginine deprivation (ADI-PEG20, 36.8 mg/m2, weekly intramuscular) plus best supportive care (BSC) or BSC alone.",METHODS
980,"Fifty patients with a mean of 11.4 months' (range, 10-13 months) follow-up were analyzed. Patients with reduced preoperative facility of outflow (as defined by C < or = 0.28 microliter/min/mmHg) showed a significant improvement from a mean preoperative value of 0.24 +/- 0.04 microliter/min/mmHg to 0.41 +/- 0.22 microliter/min/mmHg at 1 year (P = 0.002, N = 19). Among all patients, there was no significant change between mean preoperative C and last follow-up (0.39 +/- 0.23 vs. 0.46 +/- 0.38 microliter/min/mmHg, not significant [ns], N = 50). Furthermore, there was no significant change between mean preoperative and final IOP (23.7 +/- 4.1 vs. 23.3 +/- 3.9 mmHg, ns, N = 50). There was a significant elevation of mean IOP on postoperative day 1 to 27 +/- 6.2 mmHg (P = 0.001, N = 50). Patients with IOP elevations greater than 8 mmHg on postoperative day 1 had significantly elevated IOP at 1 year compared to preoperative values (P = 0.02, N = 12). There were no significant differences detected regarding C or IOP between single- or two-quadrant peritomy groups.",RESULTS
981,"Compared with baseline measurements, both latanoprost and timolol caused a significant (P < 0.001) reduction of IOP at each hour of diurnal curve throughout the duration of therapy. Reduction of IOP was 6.0 +/- 4.5 and 5.9 +/- 4.6 with latanoprost and 4.8 +/- 3.0 and 4.6 +/- 3.1 with timolol after 6 and 12 months, respectively. Comparison of mean diurnal measurements with latanoprost and timolol showed a statistical significant (P < 0.001) difference at 3, 6, and 12 months. Mean ""C"" was found to be significantly enhanced (+30%) only in the latanoprost-treated group compared with the baseline (P = 0.017). Mean conjunctival hyperemia was graded at 0.3 in latanoprost-treated eyes and 0.2 in timolol-treated eyes. A remarkable change in iris color was observed in both eyes of 1 of the 18 patients treated with latanoprost and none of the 18 patients who received timolol. Darkening of the peripheral iris stroma was suspected in two patients treated with latanoprost. In the timolol group, heart rate was significantly reduced from 72 +/- 9 at baseline to 67 +/- 10 beats per minute at 12 months.",RESULTS
982,Six hundred seven patients from 14 clinical centers were enrolled.,METHODS
983,"Venous blood samples for the measurement of serum cytokine concentrations were taken before anesthesia and at set intervals until 24 hours after operation. Serum levels of IL-6 and IL-10 in both groups were increased significantly during and after operation compared with baseline levels (P < .05). No statistical differences between groups in terms of IL-6 and IL-10 were observed. Levels of IL-2 were elevated significantly at 4 hours after operation in group I as compared with baseline levels (P < .001), whereas they remained low at 4 and 24 hours after operation in group II (P < .01). There were significant increases in levels of sIL-2R at 4 and 24 hours after operation in group II as compared with baseline levels (P < .05) and at 24 hours after operation in group I (P < .01). Levels of IL-2 were higher at 4 and 24 hours after operation in group I than in group II (P < .01). Levels of sIL-2R were lower at 4 hours after operation in group I than in group II (P < .01).",RESULTS
984,A randomized controlled trial.,METHODS
985,"In pseudoexfoliative eyes, asp+IOL is significantly more effective than cataract surgery alone in reducing postoperative IOP and the necessity for glaucoma medication. Although trabecular aspiration in the triple procedure did not achieve pressure control in all patients, especially in the low target pressure range, the risk profile appears to be more favorable in the trabecular aspiration-treated eyes than in the filtering glaucoma triple procedure group. Trabecular aspiration in the glaucoma triple procedure could serve as a possible first-line treatment for pseudoexfoliative eyes with coexisting cataract and glaucoma.",CONCLUSIONS
986,"Median (range) follow-up in 68 adults (median [range] age, 66 [48-83] years; 19% female) was 38 (2.5-39) months. The PFS hazard ratio was 0.56 (95% CI, 0.33-0.96), with a median of 3.2 months in the ADI-PEG20 group vs 2.0 months in the BSC group (P = .03) (absolute risk, 18% vs 0% at 6 months). Best response at 4 months (modified RECIST) was stable disease: 12 of 23 (52%) in the ADI-PEG20 group vs 2 of 9 (22%) in the BSC group (P = .23). The OS curves crossed, so life expectancy was used: 15.7 months in the ADI-PEG20 group vs 12.1 months in the BSC group (difference of 3.6 [95% CI, -1.0 to 8.1] months; P = .13). The incidence of symptomatic adverse events of grade at least 3 was 11 of 44 (25%) in the ADI-PEG20 group vs 4 of 24 (17%) in the BSC group (P = .43), the most common being immune related, nonfebrile neutropenia, gastrointestinal events, and fatigue. Differential ASS1 gene-body methylation correlated with ASS1 immunohistochemistry, and longer arginine deprivation correlated with improved PFS.",RESULTS
987,"Supervision is necessary for those with risk factors for unsatisfactory perimetry such as advanced age, low level of formal education, and prior test results with false-positive responses or high fixation losses; in the remainder, omission of supervision can be considered.",CONCLUSIONS
988,"Analysis of visual field decay during a prospective, randomized clinical trial comparing primary laser trabeculoplasty with medication.",METHODS
989,"Erlotinib has about 80% chance of being cost-effective at thresholds between £50,000-£60,000 in a subset of elderly poor performance patients with NSCLC unfit for chemotherapy who develop first cycle (28 days) rash. Erlotinib is potentially cost-effective for this population, for which few treatment options apart from best supportive care are available.",CONCLUSIONS
990,Proprietary or commercial disclosure may be found after the references.,BACKGROUND&OBJECTIVE
991,"Topical glucose temporarily improves psychophysical visual parameters in some individuals with POAG, suggesting that neuronal energy substrate delivery to the vitreous reservoir may recover function of ""sick"" retinal neurons.",CONCLUSIONS
992,"To determine the efficacy of vision and eye examinations, with subsequent treatment of vision problems, for preventing falls and fractures in frail older people.",BACKGROUND&OBJECTIVE
993,"Randomized controlled trial that involved 154,901 participants aged 55 through 74 years, 77,445 of whom were assigned to annual screenings and 77,456 to usual care at 1 of 10 screening centers across the United States between November 1993 and July 2001. The data from a subset of eligible participants for the National Lung Screening Trial (NLST), which compared chest radiograph with spiral computed tomographic (CT) screening, were analyzed.",METHODS
994,The study was conducted to determine the effects of acupressure on quality of life and dyspnea level for individuals with lung cancer.,BACKGROUND&OBJECTIVE
995,Tube shunt (350-mm,METHODS
996,"Progression-free survival (PFS), tumour response and quality adjusted life years (QALY), including within prespecified subgroups.",RESULTS
997,Community- and university-based ophthalmology practices.,METHODS
998,"Overall, the QOL impact reported by the two treatment groups as measured by instruments used in this study is remarkably similar, with relatively few significant study group differences observed after up to 5 years of follow-up in the CIGTS. When significant differences in visual function have been detected using the VAQ, they are consistent with the clinical outcomes. To date, the most persistent QOL finding is the increased impact of local eye symptoms reported by the surgical group compared with the medical group. Although no changes are recommended in the treatment of newly diagnosed glaucoma patients at the time of this interim report, further follow-up will allow for more definitive answers to the QOL impact of these two treatment approaches.",CONCLUSIONS
999,Subjects over the age of 50 years diagnosed as PACSs.,METHODS
1000,"A total of 332 black patients (451 eyes), 249 white patients (325 eyes), and 10 patients of other races (13 eyes) with open-angle glaucoma that could not be controlled by medical therapy alone participated.",METHODS
1001,"In this randomized clinical trial, ensartinib showed superior efficacy to crizotinib in both systemic and intracranial disease. Ensartinib represents a new first-line option for patients with ALK-positive NSCLC.",CONCLUSIONS
1002,"Intraocular pressure taken at hours 0 (trough) and 2 (peak) after week 2 and months 1, 2, and 3 was compared to baseline within each treatment group and between the combination and each component group. The safety profile of the combination was compared to each component.",METHODS
1003,"A total of 212 eyes of 212 patients were enrolled, including 107 in the tube group and 105 in the trabeculectomy group. At 5 years, IOP (mean ± SD) was 14.4 ± 6.9 mm Hg in the tube group and 12.6 ± 5.9 mm Hg in the trabeculectomy group (P = .12). The number of glaucoma medications (mean ± SD) was 1.4 ± 1.3 in the tube group and 1.2 ± 1.5 in the trabeculectomy group (P = .23). The cumulative probability of failure during 5 years of follow-up was 29.8% in the tube group and 46.9% in the trabeculectomy group (P = .002; hazard ratio = 2.15; 95% confidence interval = 1.30 to 3.56). The rate of reoperation for glaucoma was 9% in the tube group and 29% in the trabeculectomy group (P = .025).",RESULTS
1004,NCT03936764.,BACKGROUND&OBJECTIVE
1005,"No effect of aspirin was observed on total cancer (n = 2865; relative risk [RR], 1.01; 95% confidence interval [CI], 0.94-1.08; P = .87), breast cancer (n = 1230; RR, 0.98; 95% CI, 0.87-1.09; P = .68), colorectal cancer (n = 269; RR, 0.97; 95% CI, 0.77-1.24; P = .83), or cancer of any other site, with the exception of lung cancer for which there was a trend toward reduction in risk (n = 205; RR, 0.78; 95% CI, 0.59-1.03; P = .08). There was also no reduction in cancer mortality either overall (n = 583; RR, 0.95; 95% CI, 0.81-1.11; P = .51) or by site, except for lung cancer mortality (n = 140; RR, 0.70; 95% CI, 0.50-0.99; P = .04). No evidence of differential effects of aspirin by follow-up time or interaction with vitamin E was found.",RESULTS
1006,clinicaltrials.gov Identifier: NCT00270647.,BACKGROUND&OBJECTIVE
1007,"To evaluate CAT-152 (lerdelimumab), a monoclonal antibody to transforming growth factor-beta2 (TGF-beta2), in preventing the progression of fibrosis in patients undergoing first-time trabeculectomy for primary open-angle (POAG) or chronic angle-closure glaucoma (CACG).",BACKGROUND&OBJECTIVE
1008,Eight hundred fifty-four of 1077 ocular hypertensive participants within the EGPS were investigated. Four hundred twenty-nine patients were treated with dorzolamide and 425 patients received placebo.,METHODS
1009,To prospectively evaluate sequential use of the multikinase inhibitors sorafenib followed by sunitinib (So-Su) versus sunitinib followed by sorafenib (Su-So) in patients with mRCC.,BACKGROUND&OBJECTIVE
1010,Children aged 12 years or younger with a diagnosis of DKA. Children with septic shock and those who had received insulin before enrollment were excluded.,METHODS
1011,"The primary outcome was postoperative change of forced expiratory volume for 1 sec, and secondary outcomes were changes in arterial oxygen partial pressure and saturation. Safety outcomes and pain scores were also investigated. Patients in the high-frequency chest wall oscillation group experienced significantly improved recovery of pulmonary function as assessed by forced expiratory volume for 1 sec on the third and fifth postoperative days (p = .03) and improved oxygenation on the first postoperative day (p < .01). There were no significant differences in pain score or analgesic requirements. There were no unexpected complications, such as hemodynamic deterioration, postoperative bleeding or chest tube, and wound problems associated with the high-frequency chest wall oscillation therapy.",RESULTS
1012,It remains uncertain whether treatment with stereotactic radiosurgery (SRS) alone can be safely applied to all patient populations with 1 to 4 brain metastases (BMs) exhibiting heterogeneous prognoses.,BACKGROUND&OBJECTIVE
1013,"To report a comprehensive, integrated overview of findings from the 2 Women's Health Initiative (WHI) hormone therapy trials with extended postintervention follow-up.",BACKGROUND&OBJECTIVE
1014,"The 4-wk acupressure intervention demonstrated a significant reduction in the participants' levels of dyspnea, and at the same time, significant increases in their quality of life. The quantitative findings of this study were supported with qualitative findings.",RESULTS
1015,"Patients were randomised to sorafenib 400mg twice daily followed, on progression or intolerable toxicity, by sunitinib 50mg once daily (4 wk on, 2 wk off) (So-Su), or vice versa (Su-So).",METHODS
1016,To demonstrate equivalence of polyquaternium-1-preserved travoprost 0.003% with benzalkonium chloride-preserved travoprost 0.004% in patients with open-angle glaucoma or ocular hypertension.,BACKGROUND&OBJECTIVE
1017,"Of the 55 patients randomized and evaluated, the mean (SD) age was 61.3 (10.2) years, and 38 (69.1%) were men. With each escalation of the plinabulin dose, the incidence of any grade of neutropenia decreased. There were no significant differences in mean (SD) days of severe neutropenia among those treated with pegfilgrastim (0.15 [0.38] days) when dosed at day 2 vs plinabulin 20 mg/m2 (0.36 [0.93] days; P = .76) when dosed at day 1, and no safety signals were detected.",RESULTS
1018,"Two multicenter, randomized clinical trials, 1 evaluating participants with central retinal vein occlusion (CRVO) and the other evaluating participants with branch retinal vein occlusion (BRVO).",METHODS
1019,Patients 18-85 years of age with medically uncontrolled glaucoma who had previous cataract and/or glaucoma surgery.,METHODS
1020,"At 1 year, the mean percent reduction in intraocular pressure at peak of 2% dorzolamide, 0.5% timolol, and 0.5% betaxolol was approximately 23%, 25%, and 21%, respectively. At afternoon trough, the mean percent reduction in intraocular pressure was 17%, 20%, and 15% for dorzolamide, timolol, and betaxolol, respectively.",RESULTS
1021,"IOP was measured at 10:00 AM and at 5:00 PM at baseline and at week 8, and before 12:00 noon at week 2. Ocular and systemic safety assessments were performed.",METHODS
1022,"The primary end point was progression-free survival (PFS) assessed by an independent review committee (IRC). Secondary end points included overall survival, investigator-assessed (INV) PFS, IRC-assessed objective response rate (ORR), and IRC-assessed duration of response, as well as the incidence and severity of adverse events (AEs).",METHODS
1023,The author(s) have no proprietary or commercial interest in any materials discussed in this article.,BACKGROUND&OBJECTIVE
1024,To establish the efficacy and safety of nonpenetrating deep sclerectomy versus trabeculectomy in primary open-angle glaucoma.,BACKGROUND&OBJECTIVE
1025,"To investigate the effect of tramadol on the production of serum interleukin (IL) 6, IL-10, and IL-2 and soluble (s) IL-2 receptor (R), thereby evaluating its effects on the proinflammatory and anti-inflammatory responses and immune function in cancer patients undergoing conventional pulmonary lobectomy.",BACKGROUND&OBJECTIVE
1026,"known/suspected NSCLC, with suspected mediastinal lymph node involvement; otherwise eligible for surgery with curative intent; clinically fit for endosonography and surgery; and no evidence of metastatic disease.",METHODS
1027,Randomized controlled clinical trial.,METHODS
1028,Progression of visual field loss.,METHODS
1029,"Group IR had significantly higher SpO2 at 20 minutes after commencement of OLV (98.9% vs 96.3%, P = 0.029) and average SpO2 throughout OLV (98.7% vs 97.0%, P = 0.020). Hemodynamic data, EVLWI, PVPI, and PaO2/FIO2 ratio did not differ between the groups, and there were no differences between groups in postoperative morbidity or hospital stay.",RESULTS
1030,19 612 participants aged 55 to 64 years (under-65 cohort) and 7110 participants aged 65 to 74 years (65+ cohort) at randomization.,METHODS
1031,Ninety-eight overweight or obese volunteers (mean age 61.5; 51% female) with type 2 diabetes received the randomly allocated intervention (Oberstaufen Schrothkur = 51; diabetes-friendly holiday = 47). Three participants were lost to follow-up.,METHODS
1032,"Randomized, double-blind controlled clinical trial.",METHODS
1033,"Among 170 participants, the median age was 51 years, and 44.7% were female. Through 5 years of follow-up, 94 of 170 participants (55.3%) had 1 or more long lapse in care. Median time to the first long lapse was 210 weeks, and 69 of 94 participants (73.4%) returned for examination after the first long lapse. Fifty of 170 participants (29.4%) dropped out of follow-up by 5 years. Among the 120 participants who completed the 5-year examination, median change from baseline in visual acuity was -2 letters for participants who had 1 or more long lapse compared with +5 letters for those without a long lapse (P = .02). After multivariable adjustment, the odds ratio (95% CI) for baseline associations with 1 or more long lapse was 1.21 (1.03-1.43) for each 5-letter decrement in visual acuity score, 2.19 (1.09-4.38) for neovascularization of the disc and elsewhere, and 3.48 (1.38-8.78) for no prior laser treatment for diabetic macular edema.",RESULTS
1034,To study whether argon laser peripheral iridoplasty (ALPI) is as effective and safe as conventional systemic medications in treatment of acute primary angle-closure glaucoma (PACG) when immediate laser peripheral iridotomy is neither possible nor safe.,BACKGROUND&OBJECTIVE
1035,The development of pulmonary complications (pulmonary infection or atelectasis).,METHODS
1036,To assess the efficacy and safety of plinabulin compared with pegfilgrastim for the prevention of chemotherapy-induced neutropenia following docetaxel chemotherapy in patients with non-small lung cancer.,BACKGROUND&OBJECTIVE
1037,A 350-mm(2) Baerveldt glaucoma implant or trabeculectomy with mitomycin C (MMC 0.4 mg/ml for 4 minutes).,METHODS
1038,"Four-week, double-masked, randomized, placebo-controlled, parallel, three-center study.",METHODS
1039,To assess the efficacy and safety/tolerability of tislelizumab plus chemotherapy vs chemotherapy alone as first-line treatment for patients with advanced sq-NSCLC.,BACKGROUND&OBJECTIVE
1040,To compare the efficacy and safety of a fixed combination of 2.0% dorzolamide and 0.5% timolol administered twice daily with each of the individual components administered in their usual monotherapy dose regimens in patients who had washed out all ocular hypotensive medications.,BACKGROUND&OBJECTIVE
1041,"Eyes were randomly assigned to either an argon laser trabeculoplasty (ALT)-trabeculectomy-trabeculectomy (ATT) sequence or a trabeculectomy-ALT-trabeculectomy (TAT) sequence. The second and third interventions were offered after failure of the first and second interventions, respectively.",METHODS
1042,Long-term rates of vision-threatening complications and complications resulting in reoperation were higher in the Baerveldt Glaucoma Implant than in the Ahmed Glaucoma Valve group over 5 years of follow-up.,CONCLUSIONS
1043,"Practice patterns vary in the surgical management of glaucoma, and there are differing opinions among glaucoma surgeons regarding the preferred surgical approach in patients who have undergone previous cataract extraction and/or failed filtering surgery. Forthcoming data from the TVT Study should provide valuable information comparing two surgical procedures commonly used in this patient population.",CONCLUSIONS
1044,Understanding how to sequence targeted therapies for metastatic renal cell carcinoma (mRCC) is important for maximisation of clinical benefit.,BACKGROUND&OBJECTIVE
1045,"Eyes were randomized to receive laser photocoagulation at high-risk prethreshold ROP (early treated [ET]) or to be conventionally managed (CM), receiving treatment only if threshold ROP developed.",METHODS
1046,There was no difference in success rates in patients who received subconjunctival sodium hyaluronate 2.3% compared to BSS injections. Subconjunctival sodium hyaluronate 2.3% was associated with more diffuse blebs after filtering surgery.,CONCLUSIONS
1047,450 black Africans with primary glaucoma.,METHODS
1048,These findings suggest that 4 weeks of PR before lung cancer resection improves preoperative functional capacity and decreases the postoperative respiratory morbidity.,CONCLUSIONS
1049,ClinicalTrials.gov Identifier: NCT01965223.,BACKGROUND&OBJECTIVE
1050,Four hundred and forty-one adults awaiting elective upper abdominal surgery attending pre-anaesthetic clinics at three public hospitals in Australia and New Zealand.,METHODS
1051,Eyes were randomized to receive laser photocoagulation at high-risk prethreshold ROP or to receive treatment only if threshold ROP developed.,METHODS
1052,"Prospective, randomized, multicentered surgical trial.",METHODS
1053,3 annual LDCT lung cancer screenings.,METHODS
1054,Intraocular pressure (IOP) and requirement for topical glaucoma drugs.,METHODS
1055,"The cumulative 36-month incidences for CRVO and BRVO eyes, respectively, were 8.5% and 2.4% for NVI or NVG; 8.8% and 7.6% for NVD/NVE or PRH/VH. There were no differences in incidences of neovascular events or risk of nonperfusion when comparing the 3 treatment groups within diseases. For CRVO at 36 months, 16.6% of eyes with ≥5.5 disc areas of nonperfusion versus 4.0% of eyes with <5.5 disc areas of nonperfusion developed NVG (P = 0.0003); for BRVO at 36 months, 14.6% versus 2.4% developed NVD/NVE (P<0.0001). Similar results were noted for most other neovascular events. Nonperfusion was the only significant baseline factor for neovascularization in BRVO, with the risk of a neovascular event increasing with greater disc areas of nonperfusion, and the highest risk noted at ≥5.5 disc areas.",RESULTS
1056,Twenty-four patients with glaucoma with elevated IOPs.,METHODS
1057,The Cornea Donor Study (CDS) showed that donor age is not a factor in survival of most penetrating keratoplasties for endothelial disease. Secondary analyses confirm the importance of surgical indication and presence of glaucoma in outcomes at 10 years.,BACKGROUND&OBJECTIVE
1058,"Recruited patients were randomized into group 1 (phacoemulsification alone) or group 2 (combined phacotrabeculectomy with adjunctive mitomycin C). Postoperatively, patients were reviewed every 3 months for 2 years.",METHODS
1059,"Outcome measures include retention, attendance, systolic and diastolic blood pressures, weight, body mass index, hip measurement, and waist measurement as well as the Short Form-12 (SH-12) Health Survey.",METHODS
1060,"Mean ± SD patient age was 60 ± 10 years; most patients were male and white. Compared with TRAV+TIM (n = 40), patients receiving TTFC (n = 41) were consistently adherent on a greater percentage of days through month 12 (60% vs 43%). At months 1, 3, 6, and 12, 80% adherence was achieved by 71% vs 38%, 53% vs 30%, 45% vs 16%, and 32% vs 11% of patients receiving TTFC vs TRAV+TIM, respectively. Significantly more patients were adherent on ≥80% of days with TTFC compared with TRAV+TIM (P < .001 to P = .041). Both treatments reduced IOP from baseline, and no safety issues were identified in either group. Ocular hyperemia was the most common treatment-related adverse event (n = 3/group).",RESULTS
1061,Smokers aged 18 to 30 (n = 3094) were recruited through online and off-line methods and from telephone quit lines and analyzed.,METHODS
1062,"Menopausal hormone therapy has a complex pattern of risks and benefits. Findings from the intervention and extended postintervention follow-up of the 2 WHI hormone therapy trials do not support use of this therapy for chronic disease prevention, although it is appropriate for symptom management in some women.",CONCLUSIONS
1063,One hundred seventy-four eyes of 174 nonselected patients with primary open-angle glaucoma (POAG) were randomized to either no adjunctive mitomycin C (MMC) control group of 93 eyes of 93 patients) or adjunctive subconjunctival MMC (MMC group of 81 eyes of 81 patients) during the primary glaucoma triple procedure (PGTP).,METHODS
1064,"A double-masked, parallel-group, active-controlled, multicenter clinical trial of 12 months' duration.",METHODS
1065,"Randomized assignment resulted in a balanced distribution between treatment groups for most demographic and clinical measures assessed at enrollment. More males than females were enrolled (55% were males), and a substantial percentage (38.1 %) of enrollees were blacks. Most enrollees (90.6%) were diagnosed with primary open-angle glaucoma; the remainder had either pseudoexfoliative (4.8%) or pigmentary (4.6%) forms of open-angle glaucoma.",RESULTS
1066,Automated telecommunication-based reminders linked to data in a personal health record improved adherence with once-daily glaucoma medications. This is an effective method to improve adherence that could realistically be implemented in ophthalmology practices with a minimum amount of effort on the part of the practice or the patient.,CONCLUSIONS
1067,The follow-up schedule for individuals with eyes treated with anti-vascular endothelial growth factor agents for proliferative diabetic retinopathy (PDR) requires that patients return frequently for monitoring and repeated treatment. The likelihood that a patient will comply should be a consideration in choosing a treatment approach.,BACKGROUND&OBJECTIVE
1068,Triamcinolone acetonide (0.1 ml) was injected through the pars plana using a 27-gauge needle. Eyes randomized to placebo received a subconjunctival injection of saline.,METHODS
1069,Eighty-four patients with lung cancer undergoing VATS lobectomies were recruited.,METHODS
1070,Two-group parallel prospective randomised controlled trial.,METHODS
1071,Setting: This pilot randomized open label trial was conducted in a single antenatal clinic in India.,METHODS
1072,Seven clinical sites in the UK; five specialist cancer centres and two local district hospitals.,METHODS
1073,To examine the effect of a continuous low-dose intravenous (i.v.) infusion of propofol on ocular pressure in outpatients undergoing trabeculectomy.,BACKGROUND&OBJECTIVE
1074,"One thousand seventy-seven patients, > or =30 years old, were enrolled at 18 European centers. The patients met inclusion criteria: intraocular pressure, 22 to 29 mmHg; 2 normal and reliable visual fields (VFs) (on the basis of mean deviation and corrected pattern standard deviation [PSD]); and a normal optic disc, as determined by an optic disc reading center.",METHODS
1075,"Sorafenib 400mg twice daily plus subcutaneous IFN, 9 million units (MU) three times a week (Arm A) or 3 MU five times a week (Arm B).",METHODS
1076,"Recruited patients were randomized into group 1 (phacoemulsification alone) or group 2 (combined phacotrabeculectomy with adjunctive mitomycin C). Postoperatively, patients were reviewed every 3 months for 2 years.",METHODS
1077,"Diurnal curves of intraocular pressure (IOP) were performed on the baseline day and after 0.5, 3, 6, and 12 months of treatment. The IOP measurements were performed at 8:00 AM, 12:00 noon, 4:00 PM, and 8:00 PM. Outflow facility (""C"") was measured on the baseline day and on the last day of the study with a Schiotz electronic tonometer. A two-tailed Student's t test for paired or unpaired data was used for statistical evaluation of differences between treatment and baseline values or between the latanoprost and timolol group. Diurnal IOP measurements were compared hour by hour. Mean values of the two eyes IOP and ""C"" were used for analysis.",METHODS
1078,"Newly diagnosed patients 50 to 80 years of age with early glaucomatous visual field defects were mainly identified from a population-based screening of more than 44,000 residents of Malmö and Helsingborg, Sweden. Exclusion criteria were advanced visual field loss; mean IOP greater than 30 mmHg or any IOP greater than 35 mmHg; visual acuity less than 0.5; and inability to complete follow-up protocols.",METHODS
1079,"A total of 40 patients were randomized and 22 finished the study (10 in the prehabilitation group and 12 in the control group). Three patients were lost to follow-up at three months. After the training, there was a statistically significant improvement in exercise tolerance (+397 seconds, p = 0.0001), the physical summary component of the SF-36 (+4.4 points, p = 0.008) and muscle strength ( p < 0.01). There were no significant differences between groups after surgery. However, three months postoperatively, significant differences were found in the mean change of exercise capacity ( p = 0.005), physical summary component ( p = 0.001) and upper and lower body strength ( p = 0.045 and p = 0.002).",RESULTS
1080,"Most trials of behavioral or pharmaceutical interventions for people who smoke are limited to individuals reporting they are ready to quit smoking. Engaging individuals who initially report they are not yet ready to quit in brief, precessation, skills-building interventions (eg, practice quit attempts or nicotine replacement therapy [NRT] sampling) is challenging.",BACKGROUND&OBJECTIVE
1081,Overall survival (OS).,METHODS
1082,Dexmedetomidine administration may provide clinically relevant benefits by improving oxygenation and lung mechanics in patients with moderate COPD undergoing lung cancer surgery.,CONCLUSIONS
1083,ISRCTN62430622 [controlled-trials.com].,BACKGROUND&OBJECTIVE
1084,"Pain at rest and during movement was assessed by a blinded observer using the Visual Analog Scale pain score (VAS) at 4, 6, 24, and 48 hours after surgery, and the level of sedation simultaneously was assessed using the Ramsay Sedation Scale. Total oxycodone consumption, requirements for rescue analgesia, side effects, and satisfaction with pain management were recorded within 48 hours after surgery. Eighty patients' data were analyzed at the end of the study (40 in each group). Visual Analog Scale scores decreased at 4, 6, and 24 hours at rest and during movement in group OD compared with group O (p<0.05). The level of patient satisfaction in group OD was significantly higher than that in group O (p<0.05). Oxycodone consumption in group OD was significantly lower than that in group O (p<0.001). Group O experienced more nausea and vomiting 6 hours after surgery than did group OD (p< 0.05).",RESULTS
1085,"A total of 27,347 postmenopausal women aged 50 to 79 years were enrolled at 40 US centers.",METHODS
1086,The Study of the Efficacy and Safety of Intravitreal Aflibercept for the Improvement of Moderately Severe to Severe Nonproliferative Diabetic Retinopathy (PANORAMA) was a double-masked 100-week randomized clinical trial conducted in multiple centers worldwide. The study included 402 adults with Diabetic Retinopathy Severity Scale (DRSS) level 47 or 53 with no DME and best-corrected visual acuity of 20/40 or better.,METHODS
1087,"A prospective, randomized, controlled trial was carried out to determine the efficacy of an extended course (5 days) of intravenous amoxicillin-clavulanic acid in reducing the rate of atelectasis and pulmonary infections postoperatively. Other possible risk factors that might predispose to pulmonary complications were also evaluated.",METHODS
1088,A dose of 100 mg of aspirin (n=19 934) or aspirin placebo (n=19 942) administered every other day.,METHODS
1089,A total of 560 patients with primary open-angle glaucoma or ocular hypertension who had insufficient IOP reduction with their current therapeutic regimen or who were receiving ≥ 2 IOP-lowering medications.,METHODS
1090,"To establish the relative safety and effectiveness of trabecular aspiration in combination with phacoemulsification and intraocular lens (IOL) implantation (asp+IOL) for decreasing intraocular pressure (IOP), and to compare the outcome of this method of treatment with that of phacoemulsification and IOL implantation alone (IOL-alone) or standard filtering glaucoma triple procedure (triple procedure).",BACKGROUND&OBJECTIVE
1091,Multicenter randomized clinical trial.,METHODS
1092,Setting: Seventeen clinical centers.,METHODS
1093,To assess whether single-fraction or multifraction SABR is more effective for the treatment of patients with pulmonary oligometastases.,BACKGROUND&OBJECTIVE
1094,"Intraocular pressure asymmetry is unrelated to VF asymmetry in the Low-Pressure Glaucoma Treatment Study, suggesting an unclear pathogenic relationship between IOP and glaucomatous damage in eyes with LPG.",CONCLUSIONS
1095,33 U.S. screening centers.,METHODS
1096,"Twenty-six CACG eyes were randomized to receive phacoemulsification, and 24 eyes underwent trabeculectomy with mitomycin C. Phacoemulsification and trabeculectomy resulted in significant and comparable IOP reduction at 24 months after surgery (reduction of 8.4 mmHg or 34% for phacoemulsification vs. 8.9 mmHg or 36% for trabeculectomy; P=0.76). Over first 24 months, trabeculectomy-treated eyes required on average 1.1 fewer drugs than phacoemulsification-treated eyes (P<0.001). However, trabeculectomy was associated with significantly more surgical complications than phacoemulsification (46% vs. 4%; P=0.001). Eight (33%) of 24 trabeculectomy eyes demonstrated cataract during follow-up.",RESULTS
1097,A total of 607 patients with open-angle glaucoma were enrolled.,METHODS
1098,"Between group comparisons reported relative risk and mean difference. To assess predictive factors for need for pharmacologic therapy, univariate and multivariable logistic regression analysis were used.",METHODS
1099,"Mortality from lung cancer. Secondary outcomes included lung cancer incidence, complications associated with diagnostic procedures, and all-cause mortality.",METHODS
1100,To assess the effect of supervision on computerized visual field (VF) performance and to determine what patient characteristics predict poor unsupervised performance.,BACKGROUND&OBJECTIVE
1101,Teaching hospital.,METHODS
1102,Pseudophakic patients with glaucoma requiring Nd:YAG posterior capsulotomy (n = 76).,METHODS
1103,The primary outcome was 10-year survival probability after CRT. The secondary outcome was late toxic effects that occurred more than 90 days after initiating CRT.,METHODS
